list_name,name,label::english,governorate,district,subdistrict,label::arabic
subdistrict,YE110930,Alssaydim,YE11,YE1109,,Alssaydim - سيدم
subdistrict,YE110923,Bani Alfakhr,YE11,YE1109,,Bani Alfakhr - بني الفخر
subdistrict,YE110934,Bani 'Asead,YE11,YE1109,,Bani 'Asead - بني اسعد
subdistrict,YE110927,Bani Eali,YE11,YE1109,,Bani Eali - بني على
subdistrict,YE110928,Bani Sulayman,YE11,YE1109,,Bani Sulayman - بني سليمان
subdistrict,YE110922,Bani Wayil,YE11,YE1109,,Bani Wayil - بني وائل
subdistrict,YE110925,Halimuh,YE11,YE1109,,Halimuh - حليمة
subdistrict,YE110921,Haqin,YE11,YE1109,,Haqin - حقين
subdistrict,YE110931,Jabal Harim,YE11,YE1109,,Jabal Harim - جبل حريم
subdistrict,YE110926,Yuris,YE11,YE1109,,Yuris - يريس
subdistrict,YE111022,Alahmwl,YE11,YE1110,,Alahmwl - الاهمول
subdistrict,YE111028,Alaikhmas,YE11,YE1110,,Alaikhmas - الاخماس
subdistrict,YE111024,Aleaqibuh,YE11,YE1110,,Aleaqibuh - العاقبه
subdistrict,YE111021,Almazahin,YE11,YE1110,,Almazahin - المزاحن
subdistrict,YE111023,Almusil,YE11,YE1110,,Almusil - المسيل
subdistrict,YE111025,Alwaziruh,YE11,YE1110,,Alwaziruh - الوزيره
subdistrict,YE111027,Bani 'Ahmad Walththuluth,YE11,YE1110,,Bani 'Ahmad Walththuluth - بني احمد والثلث
subdistrict,YE111026,Bani Yusif,YE11,YE1110,,Bani Yusif - بني يوسف
subdistrict,YE111139,Aleamarinuh,YE11,YE1111,,Aleamarinuh - العمارنه
subdistrict,YE111122,Alghadibuh,YE11,YE1111,,Alghadibuh - الغضيبه
subdistrict,YE111126,Alrradayaa,YE11,YE1111,,Alrradayaa - الرضائى
subdistrict,YE111142,Alssarih,YE11,YE1111,,Alssarih - الساره
subdistrict,YE111138,Bani Eabdallh,YE11,YE1111,,Bani Eabdallh - بني عبد الله
subdistrict,YE111121,Bani Eawwad,YE11,YE1111,,Bani Eawwad - بني عواض
subdistrict,YE111132,Bani Eimran,YE11,YE1111,,Bani Eimran - بني عمران
subdistrict,YE111123,Bani Hat,YE11,YE1111,,Bani Hat - بني هات
subdistrict,YE111130,Bani Zhyr,YE11,YE1111,,Bani Zhyr - بني زهير
subdistrict,YE111128,Bilad Almaliki,YE11,YE1111,,Bilad Almaliki - بلاد المليكي
subdistrict,YE111125,Eurdun,YE11,YE1111,,Eurdun - عردن
subdistrict,YE111131,Ghabir,YE11,YE1111,,Ghabir - غابر
subdistrict,YE111129,Jabal Bahri,YE11,YE1111,,Jabal Bahri - جبل بحري
subdistrict,YE111140,Khibaz,YE11,YE1111,,Khibaz - خباز
subdistrict,YE111136,Qadas,YE11,YE1111,,Qadas - قداس
subdistrict,YE111137,Qasal,YE11,YE1111,,Qasal - قصل
subdistrict,YE111141,Qase Hulyan,YE11,YE1111,,Qase Hulyan - قصع حليان
subdistrict,YE111124,Sanid Alshsharqi,YE11,YE1111,,Sanid Alshsharqi - صنيد الشرقي
subdistrict,YE111135,Sharaf Hatim,YE11,YE1111,,Sharaf Hatim - شرف حاتم
subdistrict,YE111133,Shlf,YE11,YE1111,,Shlf - شلف
subdistrict,YE111223,Alasabh,YE11,YE1112,,Alasabh - الاصابح
subdistrict,YE111230,Almaktab,YE11,YE1112,,Almaktab - المكتب
subdistrict,YE111229,Alrrubadi,YE11,YE1112,,Alrrubadi - الربادي
subdistrict,YE111221,Alshshahli,YE11,YE1112,,Alshshahli - الشهلي
subdistrict,YE111225,Alshshiraei,YE11,YE1112,,Alshshiraei - الشراعي
subdistrict,YE111224,Alththawabi,YE11,YE1112,,Alththawabi - الثوابي
subdistrict,YE111226,Anamar Aely,YE11,YE1112,,Anamar Aely - انامر اعلى
subdistrict,YE111222,Jabal Raewin,YE11,YE1112,,Jabal Raewin - جبل رعوين
subdistrict,YE111231,Jabalah,YE11,YE1112,,Jabalah - جبله
subdistrict,YE111228,Waraf,YE11,YE1112,,Waraf - وراف
subdistrict,YE111328,Alddaeis,YE11,YE1113,,Alddaeis - الدعيس
subdistrict,YE111327,Aleadharib,YE11,YE1113,,Aleadharib - العذارب
subdistrict,YE111322,Alharth,YE11,YE1113,,Alharth - الحرث
subdistrict,YE111329,Alhayth,YE11,YE1113,,Alhayth - الحيث
subdistrict,YE111321,Almanar,YE11,YE1113,,Almanar - المنار
subdistrict,YE111331,Almashki,YE11,YE1113,,Almashki - المشكي
subdistrict,YE111326,Bani Mansur,YE11,YE1113,,Bani Mansur - بني منصور
subdistrict,YE111332,Dabi,YE11,YE1113,,Dabi - ضابي
subdistrict,YE111323,Dalal,YE11,YE1113,,Dalal - دلال
subdistrict,YE111334,Dhi Qaham,YE11,YE1113,,Dhi Qaham - ذي قحم
subdistrict,YE111324,Hisan,YE11,YE1113,,Hisan - حيسان
subdistrict,YE111330,Jaranih,YE11,YE1113,,Jaranih - جرانه
subdistrict,YE111333,Sayr,YE11,YE1113,,Sayr - سير
subdistrict,YE111432,Alabruh,YE11,YE1114,,Alabruh - الابروه
subdistrict,YE111431,Alakhlud,YE11,YE1114,,Alakhlud - الاخلود
subdistrict,YE111430,Alazhur,YE11,YE1114,,Alazhur - الازهور
subdistrict,YE111427,Almusaeiduh,YE11,YE1114,,Almusaeiduh - المساعده
subdistrict,YE111433,Alttarabuh,YE11,YE1114,,Alttarabuh - التربه
subdistrict,YE111429,Bani Eatif,YE11,YE1114,,Bani Eatif - بني عاطف
subdistrict,YE111421,Bilad Aljamaei,YE11,YE1114,,Bilad Aljamaei - بلادالجماعي
subdistrict,YE111424,Bilad Alshshueaybi Aleulya,YE11,YE1114,,Bilad Alshshueaybi Aleulya - بلادالشعيبي العليا
subdistrict,YE111425,Bilad Alshshueaybi Alssuflaa,YE11,YE1114,,Bilad Alshshueaybi Alssuflaa - بلادالشعيبي السفلى
subdistrict,YE111426,Eaynan,YE11,YE1114,,Eaynan - عينانه
subdistrict,YE111423,Eurwan,YE11,YE1114,,Eurwan - عروان
subdistrict,YE111422,Matayih,YE11,YE1114,,Matayih - مطايه
subdistrict,YE111428,Zabid,YE11,YE1114,,Zabid - زبيد
subdistrict,YE111526,Alazarq,YE11,YE1115,,Alazarq - الازارق
subdistrict,YE111524,Alddamigh,YE11,YE1115,,Alddamigh - الدامع
subdistrict,YE111533,Alearabiiyn,YE11,YE1115,,Alearabiiyn - العربيين
subdistrict,YE111530,Alhadis,YE11,YE1115,,Alhadis - الهادس
subdistrict,YE111531,Almujazzae,YE11,YE1115,,Almujazzae - المجزع
subdistrict,YE111523,Alnnaqilin,YE11,YE1115,,Alnnaqilin - النقيلين
subdistrict,YE111522,Dhi Ashraq,YE11,YE1115,,Dhi Ashraq - ذي شراق
subdistrict,YE111527,Eamid Alddakhil,YE11,YE1115,,Eamid Alddakhil - عميد الداخل
subdistrict,YE111525,Eamid Alkharij,YE11,YE1115,,Eamid Alkharij - عميد الخارج
subdistrict,YE111529,Hadafan,YE11,YE1115,,Hadafan - هدفان
subdistrict,YE111521,Nukhlan,YE11,YE1115,,Nukhlan - نخلان
subdistrict,YE111528,Wadi Sayr,YE11,YE1115,,Wadi Sayr - وادي سير
subdistrict,YE111630,Alddikhal,YE11,YE1116,,Alddikhal - الدخال
subdistrict,YE111621,Aleaddani,YE11,YE1116,,Aleaddani - العداني
subdistrict,YE111629,Aleinsiiyn,YE11,YE1116,,Aleinsiiyn - العنسيين
subdistrict,YE111626,Alhabalah,YE11,YE1116,,Alhabalah - الحبله
subdistrict,YE111635,Al'Iishraf,YE11,YE1116,,Al'Iishraf - الاشراف
subdistrict,YE111634,Alssayf,YE11,YE1116,,Alssayf - السيف
subdistrict,YE111627,Alssffuh,YE11,YE1116,,Alssffuh - الصيفه
subdistrict,YE111632,Alwahs,YE11,YE1116,,Alwahs - الوحص
subdistrict,YE111623,Dhi Alhud Wamaeayin,YE11,YE1116,,Dhi Alhud Wamaeayin - ذي الحود ومعاين
subdistrict,YE111622,Habir,YE11,YE1116,,Habir - حبير
subdistrict,YE111636,Khunuh,YE11,YE1116,,Khunuh - خنوه
subdistrict,YE111628,Raeash,YE11,YE1116,,Raeash - رعاش
subdistrict,YE111624,Riduh Wariad,YE11,YE1116,,Riduh Wariad - ريده وريد
subdistrict,YE111633,Shaqh Watanif,YE11,YE1116,,Shaqh Watanif - شقح وطائف
subdistrict,YE111631,Shawayit,YE11,YE1116,,Shawayit - شوائط
subdistrict,YE111637,Wadi Dabba',YE11,YE1116,,Wadi Dabba' - وادي ضياء
subdistrict,YE111732,Alafyush,YE11,YE1117,,Alafyush - الافيوش
subdistrict,YE111729,Alasheub,YE11,YE1117,,Alasheub - الاشعوب
subdistrict,YE111723,Aljawalih,YE11,YE1117,,Aljawalih - الجوالح
subdistrict,YE111728,Almagharibuh,YE11,YE1117,,Almagharibuh - المغاربه
subdistrict,YE111734,Almuzhar,YE11,YE1117,,Almuzhar - المزهر
subdistrict,YE111733,Alzzamiliuh,YE11,YE1117,,Alzzamiliuh - الزامليه
subdistrict,YE111730,Bani Alwird,YE11,YE1117,,Bani Alwird - بني الورد
subdistrict,YE111731,Bani Ealaa,YE11,YE1117,,Bani Ealaa - بني علي
subdistrict,YE111722,Bani Malik,YE11,YE1117,,Bani Malik - بني مليك
subdistrict,YE111724,Hazzah,YE11,YE1117,,Hazzah - حزه
subdistrict,YE111725,Hulyan,YE11,YE1117,,Hulyan - حليان
subdistrict,YE111726,Khawlan,YE11,YE1117,,Khawlan - خولان
subdistrict,YE111721,Mudhaykharuh,YE11,YE1117,,Mudhaykharuh - مذيخره
subdistrict,YE111823,Al Mashannah,YE11,YE1118,,Al Mashannah - المشنه
subdistrict,YE111821,Alhawj Aleadani,YE11,YE1118,,Alhawj Aleadani - الحوج العدنى
subdistrict,YE111822,Anamr 'Asfal,YE11,YE1118,,Anamr 'Asfal - انامر اسفل
subdistrict,YE111921,Al Dhihar,YE11,YE1119,,Al Dhihar - الظهار
subdistrict,YE111923,Alhuj Alqabli,YE11,YE1119,,Alhuj Alqabli - الحوج القبلي
subdistrict,YE111924,Anamar,YE11,YE1119,,Anamar - انامر
subdistrict,YE111922,Thawab Al-Asfal,YE11,YE1119,,Thawab Al-Asfal - ثواب الاسفل
subdistrict,YE112026,Albahriayn,YE11,YE1120,,Albahriayn - البحريين
subdistrict,YE112024,Almuqatin,YE11,YE1120,,Almuqatin - المقاطن
subdistrict,YE112032,Alrws,YE11,YE1120,,Alrws - الروس
subdistrict,YE112034,Bani Mudassim,YE11,YE1120,,Bani Mudassim - بنى مدسم
subdistrict,YE112031,Bani Muharram,YE11,YE1120,,Bani Muharram - بني محرم
subdistrict,YE112033,Bilad Shar,YE11,YE1120,,Bilad Shar - بلادشار
subdistrict,YE112025,Dar Almawiuh,YE11,YE1120,,Dar Almawiuh - المويه
subdistrict,YE112030,Hard,YE11,YE1120,,Hard - حرد
subdistrict,YE112027,Jabal Maeud,YE11,YE1120,,Jabal Maeud - جبل معود
subdistrict,YE112022,Mitm,YE11,YE1120,,Mitm - ميتم
subdistrict,YE112023,Riman,YE11,YE1120,,Riman - ريمان
subdistrict,YE112029,Shaeb Yafie,YE11,YE1120,,Shaeb Yafie - شعب يافع
subdistrict,YE112021,Thawab Aely,YE11,YE1120,,Thawab Aely - ثواب اعلى
subdistrict,YE120121,Al Mahfad_1,YE12,YE1201,,Al Mahfad_1 - المحفد_1
subdistrict,YE120122,Al Mahfad_2,YE12,YE1201,,Al Mahfad_2 - المحفد_2
subdistrict,YE120123,Al Mahfad_3,YE12,YE1201,,Al Mahfad_3 - المحفد_3
subdistrict,YE120124,Al Mahfad_4,YE12,YE1201,,Al Mahfad_4 - المحفد_4
subdistrict,YE120221,Mudiyah_1,YE12,YE1202,,Mudiyah_1 - موديه_1
subdistrict,YE120222,Mudiyah_2,YE12,YE1202,,Mudiyah_2 - موديه_2
subdistrict,YE120223,Mudiyah_3,YE12,YE1202,,Mudiyah_3 - موديه_3
subdistrict,YE120321,Jayshan_1,YE12,YE1203,,Jayshan_1 - جيشان_1
subdistrict,YE120322,Jayshan_2,YE12,YE1203,,Jayshan_2 - جيشان_2
subdistrict,YE120323,Jayshan_3,YE12,YE1203,,Jayshan_3 - جيشان_3
subdistrict,YE120421,Lawdar_1,YE12,YE1204,,Lawdar_1 - لودر_1
subdistrict,YE120422,Lawdar_2,YE12,YE1204,,Lawdar_2 - لودر_2
subdistrict,YE120423,Lawdar_3,YE12,YE1204,,Lawdar_3 - لودر_3
subdistrict,YE120424,Lawdar_4,YE12,YE1204,,Lawdar_4 - لودر_4
subdistrict,YE120521,Sibah_1,YE12,YE1205,,Sibah_1 - سباح_1
subdistrict,YE120522,Sibah_2,YE12,YE1205,,Sibah_2 - سباح_2
subdistrict,YE120523,Sibah_3,YE12,YE1205,,Sibah_3 - سباح_3
subdistrict,YE120621,Rasad_1,YE12,YE1206,,Rasad_1 - رصد_1
subdistrict,YE120622,Rasad_2,YE12,YE1206,,Rasad_2 - رصد_2
subdistrict,YE120623,Rasad_3,YE12,YE1206,,Rasad_3 - رصد_3
subdistrict,YE120721,Sarar_1,YE12,YE1207,,Sarar_1 - سرار_1
subdistrict,YE120722,Sarar_2,YE12,YE1207,,Sarar_2 - سرار_2
subdistrict,YE120821,Al Wade'A_1,YE12,YE1208,,Al Wade'A_1 - الوضيع_1
subdistrict,YE120822,Al Wade'A_2,YE12,YE1208,,Al Wade'A_2 - الوضيع_2
subdistrict,YE120921,Ahwar_1,YE12,YE1209,,Ahwar_1 - احوار_1
subdistrict,YE120922,Ahwar_2,YE12,YE1209,,Ahwar_2 - احوار_2
subdistrict,YE121021,Zingibar_1,YE12,YE1210,,Zingibar_1 - زنجبار_1
subdistrict,YE121121,Khanfir_1,YE12,YE1211,,Khanfir_1 - خنفر_1
subdistrict,YE121122,Khanfir_2,YE12,YE1211,,Khanfir_2 - خنفر_2
subdistrict,YE121123,Khanfir_3,YE12,YE1211,,Khanfir_3 - خنفر_3
subdistrict,YE130171,North West,YE13,YE1301,,North West - الشمال الغربي
subdistrict,YE130173,Northern Center,YE13,YE1301,,Northern Center - الوسط الشمالي
subdistrict,YE130168,Southeast,YE13,YE1301,,Southeast - الجنوب الشرقي
subdistrict,YE130172,Southern Center,YE13,YE1301,,Southern Center - الوسط الجنوبي
subdistrict,YE130169,Southwest,YE13,YE1301,,Southwest - الجنوب الغربي
subdistrict,YE130170,the Northeast,YE13,YE1301,,the Northeast - الشمال الشرقي
subdistrict,YE130208,Al Fawares,YE13,YE1302,,Al Fawares - الفوارس
subdistrict,YE130205,Al Gehraf  Al Sharqi,YE13,YE1302,,Al Gehraf  Al Sharqi - الجراف الشرقي
subdistrict,YE130212,Al Hasheisha,YE13,YE1302,,Al Hasheisha - الحشيشيه
subdistrict,YE130209,Al Khaneq,YE13,YE1302,,Al Khaneq - الخانق
subdistrict,YE130206,Al Marawen,YE13,YE1302,,Al Marawen - لمروان
subdistrict,YE130210,Al Masna,YE13,YE1302,,Al Masna - حي المصنع
subdistrict,YE130204,Al Nasr,YE13,YE1302,,Al Nasr - حي النصر
subdistrict,YE130207,Al Ushah,YE13,YE1302,,Al Ushah - العشه
subdistrict,YE130201,Alhafa,YE13,YE1302,,Alhafa - حي الحافه
subdistrict,YE130258,Alhafa and Habra Nbhood,YE13,YE1302,,Alhafa and Habra Nbhood - الحي الحافة وحي هبرة
subdistrict,YE130261,Al-Hasheisha and Al-Sharaf Al-Sharqi,YE13,YE1302,,Al-Hasheisha and Al-Sharaf Al-Sharqi - حي الحشيشة والجراف الشرقي
subdistrict,YE130262,Factory Nbhood,YE13,YE1302,,Factory Nbhood - حي المصنع
subdistrict,YE130215,Hemyar,YE13,YE1302,,Hemyar - حي حمير
subdistrict,YE130213,Musaik,YE13,YE1302,,Musaik - مسيك
subdistrict,YE130266,Nbhood Of Hamir and Shoob,YE13,YE1302,,Nbhood Of Hamir and Shoob - حي شعوب وحي حمير
subdistrict,YE130260,Northern City,YE13,YE1302,,Northern City - المدينة الحضرية الشمالية
subdistrict,YE130202,Saawan,YE13,YE1302,,Saawan - حي سعوان
subdistrict,YE130263,Saba Nbhood,YE13,YE1302,,Saba Nbhood - حي سبأ
subdistrict,YE130203,Shaba Al Garbi,YE13,YE1302,,Shaba Al Garbi - حي سبا الغربي
subdistrict,YE130211,Shaba Al Sharqi,YE13,YE1302,,Shaba Al Sharqi - حي سبأ الشرقي
subdistrict,YE130214,Shuaub,YE13,YE1302,,Shuaub - شعوب
subdistrict,YE130265,Souk Nqm NBhood,YE13,YE1302,,Souk Nqm NBhood - حي سوق نقم
subdistrict,YE130259,Southern City,YE13,YE1302,,Southern City - المدينة الحضرية الجنوبية
subdistrict,YE130303,Al Thawrah Hospital,YE13,YE1303,,Al Thawrah Hospital - حي مستشفى الثورة
subdistrict,YE130302,Dhahr Hemyar,YE13,YE1303,,Dhahr Hemyar - حي ظهر حمير 
subdistrict,YE130306,Nbhood Nqm,YE13,YE1303,,Nbhood Nqm - حي نقم
subdistrict,YE130305,Nuqum,YE13,YE1303,,Nuqum - حي نقم
subdistrict,YE130308,Saela Nqm Nbhood,YE13,YE1303,,Saela Nqm Nbhood - حي سائلة نقم
subdistrict,YE130307,South Nqm Nbhood,YE13,YE1303,,South Nqm Nbhood - حي نقم الجنوبي
subdistrict,YE130405,Al Fateh,YE13,YE1304,,Al Fateh - حي الفتح
subdistrict,YE130402,Al shab,YE13,YE1304,,Al shab - حي الشعب
subdistrict,YE130401,Al Tathamon,YE13,YE1304,,Al Tathamon - حي التضامن
subdistrict,YE130404,Al Thawrah,YE13,YE1304,,Al Thawrah - الثورة
subdistrict,YE130438,Alsafea Nbhood,YE13,YE1304,,Alsafea Nbhood - حي الصافية
subdistrict,YE130403,Awsan,YE13,YE1304,,Awsan - حي اوسان
subdistrict,YE130440,Bir Obaid and Saba Nbhood,YE13,YE1304,,Bir Obaid and Saba Nbhood - حي بير عبيد وسبأ
subdistrict,YE130437,Northern Almagd and Al Omri Nbhood,YE13,YE1304,,Northern Almagd and Al Omri Nbhood - المجد الشمالية وحي العمري
subdistrict,YE130505,Al Asbahi,YE13,YE1305,,Al Asbahi - الاصبحي
subdistrict,YE130503,Al Gardaa,YE13,YE1305,,Al Gardaa - الجرداء
subdistrict,YE130524,Al Hendwanah,YE13,YE1305,,Al Hendwanah - الهندوانة
subdistrict,YE130515,Al Hussein,YE13,YE1305,,Al Hussein - الحسين
subdistrict,YE130510,Al Kadisyah,YE13,YE1305,,Al Kadisyah - القادسية
subdistrict,YE130512,Al Kelfan,YE13,YE1305,,Al Kelfan - القلفان
subdistrict,YE130516,Al Mesbahi,YE13,YE1305,,Al Mesbahi - المصباحي
subdistrict,YE130506,Azal Haddah,YE13,YE1305,,Azal Haddah - ازال حده
subdistrict,YE130514,Badr,YE13,YE1305,,Badr - بدر
subdistrict,YE130501,Bait Al Afif,YE13,YE1305,,Bait Al Afif - بيت العفيف
subdistrict,YE130521,Bait Boss,YE13,YE1305,,Bait Boss - بيت بوس
subdistrict,YE130513,Bait Meyad,YE13,YE1305,,Bait Meyad - بيت معياد
subdistrict,YE130511,Beir Ubyd,YE13,YE1305,,Beir Ubyd - بير عبيد
subdistrict,YE130530,Dar Alriaeah Nbhood,YE13,YE1305,,Dar Alriaeah Nbhood - حي دار الرعاية
subdistrict,YE130525,Dar Galab,YE13,YE1305,,Dar Galab - دار غلاب
subdistrict,YE130508,Dar Salm,YE13,YE1305,,Dar Salm - دار سلم
subdistrict,YE130523,Dar Saslm Al Ganobiyah,YE13,YE1305,,Dar Saslm Al Ganobiyah - دار سلم الجنوبية
subdistrict,YE130526,Dhabwah,YE13,YE1305,,Dhabwah - ضبوة
subdistrict,YE130502,Dhafar,YE13,YE1305,,Dhafar - ظفار
subdistrict,YE130532,East Alshohada Sabien Nbhood,YE13,YE1305,,East Alshohada Sabien Nbhood - حي شهداء السبعين الشرقية
subdistrict,YE130531,East Of Hadin Nbhood,YE13,YE1305,,East Of Hadin Nbhood - حي شرق حدين
subdistrict,YE130535,Faj Atan Nbhood,YE13,YE1305,,Faj Atan Nbhood - حي فج عطان
subdistrict,YE130527,Hezyaz Al Gharbi,YE13,YE1305,,Hezyaz Al Gharbi - حزيز الغربي
subdistrict,YE130528,Hezyaz Al Sharqi,YE13,YE1305,,Hezyaz Al Sharqi - حزيز الشرقي
subdistrict,YE130529,Jarf Mubarak and Bir Alsalam Nbhood,YE13,YE1305,,Jarf Mubarak and Bir Alsalam Nbhood - حي جرف مبارك وبئر بلس
subdistrict,YE130509,Muthalth Bait Boos,YE13,YE1305,,Muthalth Bait Boos - مثلث بيت بوس
subdistrict,YE130536,Nuba and Alsalam Nbhood,YE13,YE1305,,Nuba and Alsalam Nbhood - حي نوبة معياد والسلام
subdistrict,YE130522,Sawad Hanash,YE13,YE1305,,Sawad Hanash - سواد حنش
subdistrict,YE130534,Shohada Alsabeen and Azal School Nbhood,YE13,YE1305,,Shohada Alsabeen and Azal School Nbhood - حي شهداء السبعين ومدرسة ازال
subdistrict,YE130533,Shuhada Alsabeen Northern Nbhood,YE13,YE1305,,Shuhada Alsabeen Northern Nbhood - حي شهداء السبعين الشمالي
subdistrict,YE130504,Shumailah Wa Al Ansar,YE13,YE1305,,Shumailah Wa Al Ansar - شميلة والأنصار
subdistrict,YE130603,Al Bulaili,YE13,YE1306,,Al Bulaili - حي البليلي
subdistrict,YE130601,Al Mugama Al Senaei,YE13,YE1306,,Al Mugama Al Senaei - حي المجمع الصناعي
subdistrict,YE130604,Al Safyah Al Garbiah,YE13,YE1306,,Al Safyah Al Garbiah - الصافيه الغربيه
subdistrict,YE130602,Al Seiasi,YE13,YE1306,,Al Seiasi - الحي السياسي
subdistrict,YE130605,Al Subahah Al Ganoubiah,YE13,YE1306,,Al Subahah Al Ganoubiah - حي الصباحه الجنوبي
subdistrict,YE130645,Aljamark Nbhood,YE13,YE1306,,Aljamark Nbhood - حي الجمارك
subdistrict,YE130643,Alsease Nbhood,YE13,YE1306,,Alsease Nbhood - الحي السياسي
subdistrict,YE130642,Altajmo Alsenaee,YE13,YE1306,,Altajmo Alsenaee - التجمع الصناعي
subdistrict,YE130649,Atan Nbhood,YE13,YE1306,,Atan Nbhood - حي عطان
subdistrict,YE130644,Belaili Nbhood,YE13,YE1306,,Belaili Nbhood - حي البليلي
subdistrict,YE130606,Fag Atan,YE13,YE1306,,Fag Atan - حي فج عطان
subdistrict,YE130607,Kuliat Al Shurtah,YE13,YE1306,,Kuliat Al Shurtah - حي كليه الشرطه
subdistrict,YE130650,Police College Nbhood,YE13,YE1306,,Police College Nbhood - حي كلية الشرطة
subdistrict,YE130702,Al Ka'a,YE13,YE1307,,Al Ka'a - حي القاع
subdistrict,YE130709,Al-Qaa Nbhood,YE13,YE1307,,Al-Qaa Nbhood - حي القاع
subdistrict,YE130708,Al-Tahrir Nbhood,YE13,YE1307,,Al-Tahrir Nbhood - حي التحرير
subdistrict,YE130711,Al-Wahda Nbhood,YE13,YE1307,,Al-Wahda Nbhood - حي الوحدة
subdistrict,YE130712,Beer El Azab Nbhood,YE13,YE1307,,Beer El Azab Nbhood - حي بير العزب
subdistrict,YE130703,Beir Al Azab,YE13,YE1307,,Beir Al Azab - حي بير العزب
subdistrict,YE130710,The Rep Palace NBhood and the old Sanaa Univ,YE13,YE1307,,The Rep Palace NBhood and the old Sanaa Univ - حي القصر الجمهوري وجامعة صن
subdistrict,YE130801,Al Defa'a Wa Al Amn,YE13,YE1308,,Al Defa'a Wa Al Amn - الدفاع والامن
